Episodes_trained,Iteration,Epoch,Episode,Critic_loss,Actor_loss,Entropy
426,1,9,26,1147.971435546875,29.812292098999023,1.8939677476882935
427,1,9,27,593.2559204101562,24.42985725402832,1.8940863609313965
428,1,9,28,1037.2684326171875,29.38323211669922,1.8938226699829102
429,1,9,29,566.8828125,24.146984100341797,1.895725131034851
430,1,9,30,140.1273651123047,16.383739471435547,1.894950032234192
431,1,9,31,1319.1142578125,30.50747299194336,1.8937888145446777
432,1,9,32,239.06329345703125,7.091678619384766,1.8961116075515747
433,1,9,33,1185.0577392578125,30.234149932861328,1.8941487073898315
434,1,9,34,1056.8046875,29.996553421020508,1.8955144882202148
435,1,9,35,181.27557373046875,9.350646018981934,1.8950556516647339
436,1,9,36,248.35572814941406,20.047481536865234,1.8943445682525635
437,1,9,37,109.40702056884766,12.345033645629883,1.8950707912445068
438,1,9,38,294.8106384277344,6.840693950653076,1.8965786695480347
439,1,9,39,907.6907958984375,28.585765838623047,1.8933501243591309
440,1,9,40,483.29217529296875,24.921302795410156,1.8941984176635742
441,1,9,41,1158.4810791015625,29.55933380126953,1.895440936088562
442,1,9,42,851.9404907226562,27.266098022460938,1.8951815366744995
443,1,9,43,1343.154541015625,32.18043899536133,1.893775463104248
444,1,9,44,690.5331420898438,25.816648483276367,1.8946505784988403
445,1,9,45,245.67918395996094,20.945838928222656,1.8926281929016113
446,1,9,46,600.3430786132812,24.202072143554688,1.896283745765686
447,1,9,47,250.4317626953125,18.063230514526367,1.8948429822921753
448,1,9,48,1147.41259765625,28.988855361938477,1.894527554512024
449,1,9,49,1127.44580078125,30.212026596069336,1.8945722579956055
450,1,9,50,1280.254638671875,31.227066040039062,1.894099473953247
451,1,10,1,1015.6692504882812,27.026058197021484,1.860794186592102
452,1,10,2,356.87689208984375,20.382591247558594,1.8625261783599854
453,1,10,3,1133.3863525390625,31.107181549072266,1.8606036901474
454,1,10,4,1350.578857421875,29.32278823852539,1.8604707717895508
455,1,10,5,783.4874267578125,24.658628463745117,1.8608380556106567
456,1,10,6,160.34774780273438,17.11975860595703,1.859563946723938
457,1,10,7,1644.31494140625,32.213287353515625,1.859952688217163
458,1,10,8,445.650146484375,24.903209686279297,1.8604782819747925
459,1,10,9,1029.5882568359375,27.305723190307617,1.8601806163787842
460,1,10,10,954.8629760742188,27.166837692260742,1.8599470853805542
461,1,10,11,513.6233520507812,0.05800928547978401,1.8541278839111328
462,1,10,12,1332.414794921875,32.12431335449219,1.858556866645813
463,1,10,13,1053.9281005859375,28.281152725219727,1.8589487075805664
464,1,10,14,860.4954833984375,26.15898895263672,1.8605328798294067
465,1,10,15,988.5398559570312,26.41295623779297,1.862338900566101
466,1,10,16,752.9021606445312,26.426475524902344,1.8598896265029907
467,1,10,17,551.258056640625,28.10914421081543,1.8608499765396118
468,1,10,18,1296.2357177734375,30.431591033935547,1.8593021631240845
469,1,10,19,262.65185546875,3.622823476791382,1.861742377281189
470,1,10,20,1158.6815185546875,28.06299591064453,1.8616565465927124
471,1,10,21,531.7064819335938,22.563413619995117,1.8619029521942139
472,1,10,22,1045.3118896484375,27.729463577270508,1.8607980012893677
473,1,10,23,134.07984924316406,15.02946949005127,1.8616442680358887
474,1,10,24,97.82949829101562,10.882200241088867,1.8602004051208496
475,1,10,25,172.54232788085938,16.811952590942383,1.8589673042297363
476,1,10,26,1156.5400390625,29.8350830078125,1.8597521781921387
477,1,10,27,598.416259765625,22.24098777770996,1.8594226837158203
478,1,10,28,1045.99853515625,28.06502914428711,1.8596872091293335
479,1,10,29,571.960693359375,22.99498176574707,1.8620734214782715
480,1,10,30,139.0777587890625,16.09181785583496,1.8617196083068848
481,1,10,31,1329.3629150390625,30.738012313842773,1.8593695163726807
482,1,10,32,233.62850952148438,7.39805269241333,1.863145351409912
483,1,10,33,1194.2255859375,29.37029457092285,1.859790325164795
484,1,10,34,1064.76025390625,29.53116226196289,1.8614912033081055
485,1,10,35,176.96646118164062,8.2429838180542,1.8607500791549683
486,1,10,36,249.2357177734375,20.047101974487305,1.8597445487976074
487,1,10,37,107.32194519042969,12.282139778137207,1.8625649213790894
488,1,10,38,287.4819641113281,6.611347675323486,1.8622463941574097
489,1,10,39,915.566650390625,26.375139236450195,1.8591217994689941
490,1,10,40,487.04736328125,23.191898345947266,1.860386610031128
491,1,10,41,1167.560791015625,28.454809188842773,1.8618934154510498
492,1,10,42,859.1517944335938,26.73297882080078,1.8612383604049683
493,1,10,43,1352.89892578125,31.753202438354492,1.859590768814087
494,1,10,44,697.0161743164062,24.17755889892578,1.8603150844573975
495,1,10,45,247.32601928710938,19.870471954345703,1.8575011491775513
496,1,10,46,605.6962280273438,22.937726974487305,1.8633264303207397
497,1,10,47,248.52760314941406,17.64000129699707,1.8613998889923096
498,1,10,48,1156.51708984375,27.289098739624023,1.8605546951293945
499,1,10,49,1136.0303955078125,29.12680435180664,1.8607585430145264
500,1,10,50,1289.6346435546875,31.772329330444336,1.8594392538070679
501,1,11,1,828.0593872070312,26.90691566467285,1.8465770483016968
502,1,11,2,309.4643859863281,20.45526885986328,1.8488295078277588
503,1,11,3,933.1990966796875,31.584585189819336,1.8464934825897217
504,1,11,4,1126.914306640625,29.347421646118164,1.8463540077209473
505,1,11,5,621.926025390625,24.265663146972656,1.846510648727417
506,1,11,6,193.19534301757812,17.15278434753418,1.8454848527908325
507,1,11,7,1378.770263671875,31.442232131958008,1.8459372520446777
508,1,11,8,354.92413330078125,25.066314697265625,1.84661865234375
509,1,11,9,829.440185546875,27.3598575592041,1.8459563255310059
510,1,11,10,763.508544921875,26.855937957763672,1.845573902130127
511,1,11,11,707.4992065429688,0.053825486451387405,1.8409560918807983
512,1,11,12,1105.873291015625,31.550823211669922,1.8442957401275635
513,1,11,13,860.15234375,28.630918502807617,1.844518780708313
514,1,11,14,710.7012329101562,25.446414947509766,1.8462920188903809
515,1,11,15,796.5625610351562,26.769296646118164,1.8481793403625488
516,1,11,16,596.1381225585938,26.28168487548828,1.8455607891082764
517,1,11,17,466.0914611816406,27.73454475402832,1.846871018409729
518,1,11,18,1059.477294921875,30.68199920654297,1.8450138568878174
519,1,11,19,397.93487548828125,3.4719045162200928,1.8484798669815063
520,1,11,20,940.6715087890625,28.115558624267578,1.847713589668274
521,1,11,21,422.3872375488281,22.520984649658203,1.8478528261184692
522,1,11,22,852.6575927734375,27.286035537719727,1.8468111753463745
523,1,11,23,173.05557250976562,14.534765243530273,1.8474552631378174
524,1,11,24,163.65895080566406,11.132722854614258,1.8460644483566284
525,1,11,25,159.71987915039062,17.09001922607422,1.8449616432189941
526,1,11,26,951.1389770507812,30.05229949951172,1.8455352783203125
527,1,11,27,470.1839294433594,21.509740829467773,1.8453235626220703
528,1,11,28,841.8333740234375,28.245094299316406,1.8452537059783936
529,1,11,29,460.6883544921875,23.541576385498047,1.8482004404067993
530,1,11,30,171.02667236328125,16.914403915405273,1.8473745584487915
531,1,11,31,1088.7166748046875,30.485759735107422,1.8450452089309692
532,1,11,32,356.47662353515625,7.716937065124512,1.8494670391082764
533,1,11,33,976.47607421875,28.972436904907227,1.8455125093460083
534,1,11,34,868.1062622070312,29.983379364013672,1.8473663330078125
535,1,11,35,278.7781066894531,8.371219635009766,1.8466546535491943
536,1,11,36,238.2515411376953,20.290943145751953,1.8456933498382568
537,1,11,37,173.7554931640625,12.59713363647461,1.8481409549713135
538,1,11,38,418.3617248535156,6.872779846191406,1.8487190008163452
539,1,11,39,731.83544921875,26.43314552307129,1.8447237014770508
540,1,11,40,402.5155029296875,22.39389991760254,1.8462047576904297
541,1,11,41,952.1210327148438,28.669645309448242,1.8477116823196411
542,1,11,42,685.9443969726562,26.586271286010742,1.8470771312713623
543,1,11,43,1112.1463623046875,32.06178665161133,1.845183253288269
544,1,11,44,546.835693359375,23.933692932128906,1.8462252616882324
545,1,11,45,215.06362915039062,20.241256713867188,1.8431050777435303
546,1,11,46,480.4200134277344,22.800941467285156,1.8491750955581665
547,1,11,47,312.0981140136719,16.870155334472656,1.8471481800079346
548,1,11,48,936.010986328125,27.193523406982422,1.8463174104690552
549,1,11,49,922.778564453125,28.947105407714844,1.84657883644104
550,1,11,50,1061.81396484375,32.280853271484375,1.8452372550964355
551,1,12,1,554.3031005859375,27.00242805480957,1.833539366722107
552,1,12,2,302.4584045410156,20.091388702392578,1.8366118669509888
553,1,12,3,635.177734375,30.267127990722656,1.8334797620773315
554,1,12,4,784.1716918945312,28.51605796813965,1.8334654569625854
555,1,12,5,398.524169921875,24.972923278808594,1.8330458402633667
556,1,12,6,344.96563720703125,16.619985580444336,1.8326338529586792
557,1,12,7,955.92431640625,31.137510299682617,1.8331941366195679
558,1,12,8,267.2122497558594,24.041025161743164,1.8344182968139648
559,1,12,9,532.2020263671875,27.439678192138672,1.832838773727417
560,1,12,10,484.0227355957031,26.518695831298828,1.8321057558059692
561,1,12,11,1175.3162841796875,0.06901469081640244,1.8305312395095825
562,1,12,12,759.3743286132812,29.88895606994629,1.8311927318572998
563,1,12,13,577.343017578125,29.131704330444336,1.8308459520339966
564,1,12,14,510.1100158691406,26.267282485961914,1.832870602607727
565,1,12,15,512.7984008789062,27.64364242553711,1.835300326347351
566,1,12,16,382.8633728027344,25.228958129882812,1.8322731256484985
567,1,12,17,388.9859619140625,24.66197395324707,1.8340517282485962
568,1,12,18,692.2301635742188,30.03815460205078,1.831863284111023
569,1,12,19,743.1652221679688,4.4291887283325195,1.8371723890304565
570,1,12,20,607.3316650390625,27.751081466674805,1.8351043462753296
571,1,12,21,297.8436279296875,22.450040817260742,1.8350504636764526
572,1,12,22,568.7845458984375,26.69759750366211,1.8341549634933472
573,1,12,23,334.5281677246094,14.530586242675781,1.8343772888183594
574,1,12,24,378.01409912109375,10.949775695800781,1.8331069946289062
575,1,12,25,223.77235412597656,18.1594181060791,1.8323265314102173
576,1,12,26,644.5582885742188,29.465970993041992,1.8323248624801636
577,1,12,27,312.26220703125,21.336444854736328,1.832276701927185
578,1,12,28,537.3685913085938,28.099149703979492,1.8317798376083374
579,1,12,29,332.1693420410156,23.642675399780273,1.8354518413543701
580,1,12,30,318.35150146484375,17.47810935974121,1.8342247009277344
581,1,12,31,714.5708618164062,29.172060012817383,1.8316267728805542
582,1,12,32,676.3862915039062,7.230647563934326,1.836921215057373
583,1,12,33,645.732177734375,28.0333251953125,1.8323776721954346
584,1,12,34,575.95654296875,29.22992515563965,1.8345869779586792
585,1,12,35,561.5278930664062,9.465694427490234,1.8339565992355347
586,1,12,36,304.9913635253906,19.199373245239258,1.8327322006225586
587,1,12,37,387.4959716796875,12.7449369430542,1.8344635963439941
588,1,12,38,754.3770751953125,7.740555286407471,1.837260365486145
589,1,12,39,467.5396423339844,27.99565887451172,1.8311994075775146
590,1,12,40,327.3125915527344,21.514678955078125,1.8330961465835571
591,1,12,41,623.6151733398438,28.16797637939453,1.834501028060913
592,1,12,42,439.5870056152344,26.381818771362305,1.8341281414031982
593,1,12,43,738.021484375,31.784072875976562,1.8315516710281372
594,1,12,44,345.2153625488281,23.803604125976562,1.8333609104156494
595,1,12,45,243.93460083007812,20.571739196777344,1.8297748565673828
596,1,12,46,323.5866394042969,22.995630264282227,1.8361655473709106
597,1,12,47,520.4309692382812,15.489616394042969,1.8337972164154053
598,1,12,48,599.5052490234375,27.54995346069336,1.8330316543579102
599,1,12,49,599.9735717773438,28.60605239868164,1.8333497047424316
600,1,12,50,712.007080078125,30.93353271484375,1.8322230577468872
601,1,13,1,370.09722900390625,27.414764404296875,1.8304059505462646
602,1,13,2,457.84197998046875,20.02945327758789,1.8339025974273682
603,1,13,3,420.0085754394531,29.79168701171875,1.8303658962249756
604,1,13,4,511.37542724609375,28.476821899414062,1.8303812742233276
605,1,13,5,279.8343200683594,25.788101196289062,1.8296955823898315
606,1,13,6,712.9663696289062,16.435880661010742,1.8293505907058716
607,1,13,7,580.5929565429688,31.818178176879883,1.8299609422683716
608,1,13,8,322.83795166015625,23.628576278686523,1.831524133682251
609,1,13,9,319.1648864746094,27.658376693725586,1.8296148777008057
610,1,13,10,295.1217346191406,26.809341430664062,1.8287769556045532
611,1,13,11,1954.4644775390625,0.08289393782615662,1.8282440900802612
612,1,13,12,485.98455810546875,29.917312622070312,1.8277974128723145
613,1,13,13,386.54620361328125,29.390026092529297,1.8272278308868408
614,1,13,14,421.7271728515625,27.403240203857422,1.8295514583587646
615,1,13,15,312.4397277832031,28.095333099365234,1.8325672149658203
616,1,13,16,279.2837829589844,25.070032119750977,1.8290208578109741
617,1,13,17,458.4690246582031,23.857908248901367,1.8308898210525513
618,1,13,18,390.2822570800781,29.874990463256836,1.8285828828811646
619,1,13,19,1352.2010498046875,4.979420185089111,1.8346894979476929
620,1,13,20,343.9378662109375,27.80062484741211,1.8321342468261719
621,1,13,21,303.56207275390625,22.661808013916016,1.8320752382278442
622,1,13,22,371.22833251953125,26.952842712402344,1.8310484886169434
623,1,13,23,711.1509399414062,14.986825942993164,1.8315588235855103
624,1,13,24,825.6056518554688,10.746562004089355,1.8299669027328491
625,1,13,25,478.9724426269531,18.546884536743164,1.8290736675262451
626,1,13,26,420.7684326171875,29.273117065429688,1.8289284706115723
627,1,13,27,280.5883483886719,21.938695907592773,1.8288323879241943
628,1,13,28,316.02386474609375,28.110715866088867,1.8284558057785034
629,1,13,29,332.8724365234375,23.491443634033203,1.8324459791183472
630,1,13,30,675.5232543945312,17.254291534423828,1.831216812133789
631,1,13,31,404.4693603515625,29.085241317749023,1.8281675577163696
632,1,13,32,1251.0875244140625,6.7900710105896,1.8339061737060547
633,1,13,33,390.0287170410156,28.125782012939453,1.8290929794311523
634,1,13,34,365.943603515625,28.863828659057617,1.8316975831985474
635,1,13,35,1095.0662841796875,9.880025863647461,1.8315283060073853
636,1,13,36,562.176025390625,18.620656967163086,1.82948899269104
637,1,13,37,831.116943359375,12.657493591308594,1.8311924934387207
638,1,13,38,1348.9429931640625,7.964170932769775,1.8352584838867188
639,1,13,39,299.7065124511719,28.886878967285156,1.8277188539505005
640,1,13,40,400.2474060058594,21.899005889892578,1.8299458026885986
641,1,13,41,366.5914001464844,28.018434524536133,1.8314182758331299
642,1,13,42,290.16845703125,26.637277603149414,1.8310749530792236
643,1,13,43,427.5834655761719,31.751005172729492,1.8280807733535767
644,1,13,44,254.61802673339844,24.0750789642334,1.8302748203277588
645,1,13,45,458.1067199707031,20.580707550048828,1.8262072801589966
646,1,13,46,284.7410888671875,23.434913635253906,1.8334120512008667
647,1,13,47,957.1561279296875,15.618974685668945,1.8308364152908325
648,1,13,48,335.32476806640625,28.098194122314453,1.8297467231750488
649,1,13,49,352.7546081542969,28.842361450195312,1.8300433158874512
650,1,13,50,432.1752624511719,30.316144943237305,1.8289778232574463
651,1,14,1,355.14288330078125,28.791627883911133,1.8996317386627197
652,1,14,2,679.1141967773438,21.429168701171875,1.9011708498001099
653,1,14,3,383.4981994628906,31.26171875,1.8997489213943481
654,1,14,4,434.0826110839844,30.382740020751953,1.8997220993041992
655,1,14,5,311.3135986328125,26.846899032592773,1.8993475437164307
656,1,14,6,1088.8619384765625,16.74985694885254,1.899209976196289
657,1,14,7,431.5273132324219,34.35755920410156,1.8994393348693848
658,1,14,8,476.861328125,24.179731369018555,1.9000486135482788
659,1,14,9,284.80645751953125,28.859949111938477,1.8993966579437256
660,1,14,10,278.58270263671875,28.214916229248047,1.8991116285324097
661,1,14,11,2610.09033203125,0.0985000804066658,1.8989672660827637
662,1,14,12,411.4426574707031,32.056373596191406,1.898547887802124
663,1,14,13,370.3756103515625,30.193275451660156,1.8983819484710693
664,1,14,14,475.2646484375,29.561695098876953,1.8994994163513184
665,1,14,15,283.8370056152344,29.21637725830078,1.9006730318069458
666,1,14,16,322.9179382324219,26.2362003326416,1.899196743965149
667,1,14,17,622.0489501953125,25.966339111328125,1.8999639749526978
668,1,14,18,294.5020751953125,31.253589630126953,1.8988745212554932
669,1,14,19,1888.9632568359375,4.996552467346191,1.9013725519180298
670,1,14,20,271.5458679199219,29.353899002075195,1.900408148765564
671,1,14,21,420.4321594238281,24.386362075805664,1.9003545045852661
672,1,14,22,346.7159118652344,28.56801986694336,1.8999087810516357
673,1,14,23,1090.4248046875,15.577796936035156,1.9005457162857056
674,1,14,24,1256.9896240234375,10.569973945617676,1.8996397256851196
675,1,14,25,776.269287109375,18.433847427368164,1.8989536762237549
676,1,14,26,379.84747314453125,30.34454345703125,1.8990693092346191
677,1,14,27,375.14898681640625,24.97102928161621,1.8989840745925903
678,1,14,28,276.6241149902344,29.702375411987305,1.8988226652145386
679,1,14,29,446.62738037109375,24.42386245727539,1.9006762504577637
680,1,14,30,1040.5169677734375,17.04306983947754,1.8997793197631836
681,1,14,31,303.2334899902344,30.668275833129883,1.8988397121429443
682,1,14,32,1763.839111328125,6.810455799102783,1.9010497331619263
683,1,14,33,326.0540771484375,29.979673385620117,1.8990907669067383
684,1,14,34,331.36993408203125,29.90041732788086,1.9001450538635254
685,1,14,35,1583.6065673828125,10.042142868041992,1.9005722999572754
686,1,14,36,859.3695678710938,19.776206970214844,1.8993265628814697
687,1,14,37,1257.841552734375,12.250754356384277,1.9000309705734253
688,1,14,38,1871.9495849609375,7.959549903869629,1.9016913175582886
689,1,14,39,299.0943908691406,29.777828216552734,1.898597240447998
690,1,14,40,566.7003784179688,24.193750381469727,1.899592399597168
691,1,14,41,298.7190246582031,29.745542526245117,1.9001716375350952
692,1,14,42,299.4429931640625,27.343366622924805,1.8999987840652466
693,1,14,43,325.7940368652344,33.306556701660156,1.8987499475479126
694,1,14,44,306.043701171875,25.202543258666992,1.8995951414108276
695,1,14,45,729.5394287109375,21.179811477661133,1.8979049921035767
696,1,14,46,368.3855285644531,24.723600387573242,1.9009904861450195
697,1,14,47,1378.753662109375,17.489206314086914,1.8999953269958496
698,1,14,48,264.716552734375,29.80501937866211,1.8994433879852295
699,1,14,49,293.44952392578125,30.314674377441406,1.8994899988174438
700,1,14,50,351.3460998535156,31.63951873779297,1.89902925491333
701,1,15,1,350.4560241699219,28.66045379638672,1.9064736366271973
702,1,15,2,628.867919921875,21.43486976623535,1.90721595287323
703,1,15,3,383.1589660644531,31.310306549072266,1.9061287641525269
704,1,15,4,441.2169494628906,31.075279235839844,1.9060238599777222
705,1,15,5,297.36212158203125,26.518712997436523,1.9066156148910522
706,1,15,6,1006.7335815429688,17.315580368041992,1.9055709838867188
707,1,15,7,452.34991455078125,34.830562591552734,1.9056516885757446
708,1,15,8,439.57098388671875,24.726303100585938,1.9060519933700562
709,1,15,9,283.7153015136719,28.600811004638672,1.906051754951477
710,1,15,10,273.8882141113281,28.833694458007812,1.9058517217636108
711,1,15,11,2442.156005859375,0.12495165318250656,1.903700828552246
712,1,15,12,418.53375244140625,33.741050720214844,1.9051008224487305
713,1,15,13,365.69451904296875,28.932485580444336,1.9052135944366455
714,1,15,14,457.28924560546875,28.868846893310547,1.906112790107727
715,1,15,15,281.7945556640625,27.897037506103516,1.9073916673660278
716,1,15,16,306.7948303222656,27.35367202758789,1.9058809280395508
717,1,15,17,582.2017211914062,28.657718658447266,1.9063034057617188
718,1,15,18,306.03759765625,31.214624404907227,1.9055699110031128
719,1,15,19,1767.8807373046875,4.2000885009765625,1.907503366470337
720,1,15,20,278.0739440917969,29.7779598236084,1.9067927598953247
721,1,15,21,389.62811279296875,24.71502685546875,1.9073001146316528
722,1,15,22,344.1178894042969,29.668651580810547,1.9062350988388062
723,1,15,23,1007.7379150390625,15.92962646484375,1.9066765308380127
724,1,15,24,1164.6328125,10.724482536315918,1.9061899185180664
725,1,15,25,711.0751953125,17.179149627685547,1.905256748199463
726,1,15,26,380.351318359375,30.197799682617188,1.9056878089904785
727,1,15,27,348.86895751953125,26.33518409729004,1.9053966999053955
728,1,15,28,276.8822326660156,29.342329025268555,1.9061278104782104
729,1,15,29,417.3000793457031,23.60131072998047,1.9067764282226562
730,1,15,30,961.3272094726562,15.116385459899902,1.9079680442810059
731,1,15,31,315.182861328125,31.92803192138672,1.9053778648376465
732,1,15,32,1650.9757080078125,6.855098247528076,1.9089155197143555
733,1,15,33,330.8671569824219,31.267982482910156,1.9059414863586426
734,1,15,34,330.5975646972656,29.36865234375,1.9069433212280273
735,1,15,35,1475.407958984375,8.493990898132324,1.9064100980758667
736,1,15,36,793.106201171875,20.39749526977539,1.9056230783462524
737,1,15,37,1167.2393798828125,11.899848937988281,1.9078519344329834
738,1,15,38,1749.0887451171875,6.380912780761719,1.908552885055542
739,1,15,39,291.5452575683594,27.714895248413086,1.9054614305496216
740,1,15,40,525.6025390625,25.66498565673828,1.9063284397125244
741,1,15,41,304.1897277832031,29.838376998901367,1.9071044921875
742,1,15,42,290.3924865722656,27.510313034057617,1.906592845916748
743,1,15,43,337.69647216796875,32.51372146606445,1.9056735038757324
744,1,15,44,288.6600341796875,25.696727752685547,1.9061373472213745
745,1,15,45,669.4599609375,20.333911895751953,1.9043023586273193
746,1,15,46,344.5799560546875,24.98271942138672,1.9081867933273315
747,1,15,47,1288.5423583984375,19.059926986694336,1.9068766832351685
748,1,15,48,270.97015380859375,29.780183792114258,1.9061698913574219
749,1,15,49,297.116943359375,30.506635665893555,1.906336784362793
750,1,15,50,358.98828125,31.836204528808594,1.9055876731872559
751,1,16,1,383.6777038574219,29.754514694213867,1.9152947664260864
752,1,16,2,425.1961975097656,21.45778465270996,1.9158464670181274
753,1,16,3,438.68365478515625,31.718286514282227,1.9150757789611816
754,1,16,4,536.8997802734375,32.01968765258789,1.9150059223175049
755,1,16,5,283.8279113769531,28.011449813842773,1.9152969121932983
756,1,16,6,646.2708740234375,18.36493492126465,1.914577841758728
757,1,16,7,619.9102172851562,35.17667007446289,1.9147415161132812
758,1,16,8,303.3927001953125,25.763689041137695,1.9150991439819336
759,1,16,9,336.826904296875,29.364887237548828,1.914910078048706
760,1,16,10,308.8417663574219,30.074682235717773,1.9147841930389404
761,1,16,11,1765.2001953125,0.18382717669010162,1.913530707359314
762,1,16,12,513.091064453125,34.42135238647461,1.9143465757369995
763,1,16,13,400.52130126953125,29.54482650756836,1.9143856763839722
764,1,16,14,422.38330078125,29.087282180786133,1.9150245189666748
765,1,16,15,328.2168273925781,28.612890243530273,1.9158402681350708
766,1,16,16,281.91278076171875,28.585634231567383,1.914827823638916
767,1,16,17,436.1931457519531,29.19388771057129,1.9151721000671387
768,1,16,18,422.2060241699219,31.8034725189209,1.9146548509597778
769,1,16,19,1236.1983642578125,4.596728324890137,1.9159549474716187
770,1,16,20,368.6947326660156,30.919504165649414,1.9155044555664062
771,1,16,21,289.5901184082031,25.534440994262695,1.9157583713531494
772,1,16,22,387.5400390625,31.05048179626465,1.9151159524917603
773,1,16,23,643.5552978515625,16.611083984375,1.915502667427063
774,1,16,24,749.0596313476562,11.943641662597656,1.9149274826049805
775,1,16,25,431.2991943359375,18.47920036315918,1.9143993854522705
776,1,16,26,440.479248046875,30.613229751586914,1.9146697521209717
777,1,16,27,272.1424255371094,27.01015281677246,1.9146347045898438
778,1,16,28,335.6451416015625,29.770248413085938,1.9149333238601685
779,1,16,29,321.6530456542969,24.140960693359375,1.9155938625335693
780,1,16,30,612.0288696289062,14.94913387298584,1.916032314300537
781,1,16,31,435.9393615722656,32.936668395996094,1.9145501852035522
782,1,16,32,1147.254638671875,6.91202449798584,1.9167380332946777
783,1,16,33,413.849853515625,32.388694763183594,1.9148777723312378
784,1,16,34,383.4302978515625,29.71251678466797,1.915532112121582
785,1,16,35,997.2084350585938,8.197689056396484,1.915472149848938
786,1,16,36,512.35791015625,20.658998489379883,1.9148386716842651
787,1,16,37,756.8712158203125,12.936596870422363,1.915994644165039
788,1,16,38,1225.797119140625,5.743308067321777,1.9168850183486938
789,1,16,39,311.2732238769531,28.259614944458008,1.9145030975341797
790,1,16,40,375.89691162109375,26.553531646728516,1.9151033163070679
791,1,16,41,390.34124755859375,30.492551803588867,1.9157006740570068
792,1,16,42,299.58160400390625,28.865989685058594,1.9152694940567017
793,1,16,43,458.2738342285156,32.541404724121094,1.9146896600723267
794,1,16,44,255.7636260986328,27.170392990112305,1.915004849433899
795,1,16,45,416.54266357421875,20.868555068969727,1.913730502128601
796,1,16,46,278.1531982421875,26.26922607421875,1.9163445234298706
797,1,16,47,882.8221435546875,19.120563507080078,1.9155868291854858
798,1,16,48,360.4481201171875,31.194114685058594,1.9150385856628418
799,1,16,49,374.61309814453125,31.399580001831055,1.9151266813278198
800,1,16,50,458.44500732421875,32.14336395263672,1.9146456718444824
801,1,17,1,519.80517578125,29.041749954223633,1.8927255868911743
802,1,17,2,312.60418701171875,19.625978469848633,1.894319772720337
803,1,17,3,598.4736328125,30.416221618652344,1.8927055597305298
804,1,17,4,738.4722900390625,30.59585189819336,1.8924989700317383
805,1,17,5,371.7839050292969,27.979795455932617,1.892370581626892
806,1,17,6,375.3192443847656,17.908000946044922,1.892050862312317
807,1,17,7,896.8518676757812,32.11764907836914,1.8923695087432861
808,1,17,8,263.08038330078125,24.838787078857422,1.8931291103363037
809,1,17,9,494.87127685546875,28.171842575073242,1.8922213315963745
810,1,17,10,448.5510559082031,28.771913528442383,1.8916118144989014
811,1,17,11,1182.2774658203125,0.24333077669143677,1.892642617225647
812,1,17,12,716.0736083984375,31.68731689453125,1.8911710977554321
813,1,17,13,541.2333374023438,29.09798812866211,1.890979290008545
814,1,17,14,488.76995849609375,27.184701919555664,1.8919919729232788
815,1,17,15,476.1971740722656,28.821674346923828,1.8936772346496582
816,1,17,16,359.4248352050781,27.056581497192383,1.8918392658233643
817,1,17,17,386.50653076171875,25.67228889465332,1.892649531364441
818,1,17,18,646.6842041015625,30.45246124267578,1.8918678760528564
819,1,17,19,786.3427734375,5.229056358337402,1.8948708772659302
820,1,17,20,563.19970703125,29.91924285888672,1.893240213394165
821,1,17,21,285.9015197753906,24.555896759033203,1.89352548122406
822,1,17,22,534.3114624023438,29.547405242919922,1.8928524255752563
823,1,17,23,366.48291015625,15.524514198303223,1.8930267095565796
824,1,17,24,420.0014343261719,12.555450439453125,1.8921606540679932
825,1,17,25,243.5423583984375,19.78097915649414,1.8920634984970093
826,1,17,26,606.3124389648438,28.803630828857422,1.8917182683944702
827,1,17,27,295.7160339355469,24.441856384277344,1.8918126821517944
828,1,17,28,500.0016784667969,28.113121032714844,1.891813039779663
829,1,17,29,322.38031005859375,23.618318557739258,1.8935112953186035
830,1,17,30,349.3737487792969,14.85806941986084,1.8934011459350586
831,1,17,31,665.705810546875,30.775407791137695,1.8914752006530762
832,1,17,32,723.770751953125,6.2517619132995605,1.8946539163589478
833,1,17,33,603.1350708007812,30.369285583496094,1.8919363021850586
834,1,17,34,538.8011474609375,28.40863609313965,1.8934475183486938
835,1,17,35,604.5005493164062,8.172372817993164,1.8940142393112183
836,1,17,36,323.6131591796875,18.685447692871094,1.8924062252044678
837,1,17,37,431.0143737792969,13.695056915283203,1.8928356170654297
838,1,17,38,785.5737915039062,5.661320209503174,1.8964786529541016
839,1,17,39,436.0761413574219,28.007287979125977,1.891223430633545
840,1,17,40,323.18170166015625,24.25075912475586,1.8923372030258179
841,1,17,41,580.5819702148438,28.771207809448242,1.893294334411621
842,1,17,42,410.1805725097656,28.305891036987305,1.8926740884780884
843,1,17,43,687.2638549804688,30.569557189941406,1.8915448188781738
844,1,17,44,323.4606628417969,26.366300582885742,1.8926388025283813
845,1,17,45,259.30426025390625,20.377296447753906,1.8904598951339722
846,1,17,46,307.53350830078125,26.154447555541992,1.8943010568618774
847,1,17,47,562.2409057617188,16.144865036010742,1.8935251235961914
848,1,17,48,555.67626953125,30.96944808959961,1.8922654390335083
849,1,17,49,557.0891723632812,29.95061683654785,1.8925060033798218
850,1,17,50,665.3668212890625,30.287490844726562,1.8920838832855225
851,1,18,1,663.44189453125,30.24178695678711,1.896501064300537
